,tweets,polarity
500,Buharis goverment is not transparent- Moghalu  Politics  The Guardian Nigeria Newspaper  Nigeria and Wor READ M https://t.co/mj9UwjMmXj,0.0
501,"RT @PremiumTimesng: Presidency denies Buhari endorsed N30,000 minimum wage https://t.co/popUrHFNJI",0.0
502,"@HarleyQuinnng Shes a very important citizen please keep her safe for us
Hows 2019 going to look like ma??? Who i https://t.co/Vm9ejLawv4",0.51
503,@SpokesManAtiku @atiku I think the we should stop bordering ourself about what d hypocrite says; for that is what t https://t.co/eYuOz2qw6x,0.0
504,RT @vanguardngrnews: Senator lauds Buhari on revitalisation of Ajaokuta-Itakpe-Warri rail line===has been published on Vanguard News Nigeri,0.0
505,RT @Amaka_Ekwo: IPOB Family Worldwide Commences Operation Unmask Jubril Aminu Al-Sudani The Buhari Impostor. https://t.co/bkD9w0Lv2b,0.0
506,"RT @pius_adesanmi: I see Buhari campaign video jingles ""brought to u by d Federal Ministry of Information &amp; Culture."" A Federal Ministry is",0.0
507,RT @itsesthetics: You're the first person I look for when I go online.,0.25
508,"RT @Nigerianey: POLL: @Mbuhari or @atiku 

If Nigeria's Presidential Election Holds Today Between Abubakar Atiku And Muhammadu Buhari Who W",0.0
509,"RT @Nigerianey: POLL: @Mbuhari or @atiku 

If Nigeria's Presidential Election Holds Today Between Abubakar Atiku And Muhammadu Buhari Who W",0.0
510,RT @SKSolaKuti: Just a gentle reminder that a sitting governor got caught on camera receiving $5m in bribes. He is a member of the ruling p,0.2
511,"RT @AhmedRufaiI: APC people few days ago: NLC are evil. They hate Buhari. They want to use strike to attack his government. 

News: 30K min",-0.666666666667
512,"RT @afolabiodun: Buhari Cert: So sad, Nneota Egbe does not even know that the certificate/exam being discussed is the same as the Universit",-0.25
513,"New minimum wage: Presidency states Buharis position on labours insistence on N30,000 https://t.co/lSHAsR86fL",0.136363636364
514,"New minimum wage: Presidency states Buharis position on labours insistence on N30,000 https://t.co/lECC7XRfJa",0.136363636364
515,RT @SKSolaKuti: Even my dogs have never eaten from paper. That Osinbajo will boast that he and Buhari spent $183m on this rubbish is the bi,-0.1
516,"Presidency makes it clear that President Buhari did not endorse the proposed 30,000 minimum wage, but only express https://t.co/z8eiQwXUpx",0.05
517,"RT @AdeBanqie: But to be honest, Buhari has tried in many areas. I dont believe that you just wake up &amp; condemn someone because you want",0.55
518,"New minimum wage: Presidency states Buharis position on labours insistence on N30,000 https://t.co/vF5KbRjhaf",0.136363636364
519,"RT @AhmedRufaiI: APC people few days ago: NLC are evil. They hate Buhari. They want to use strike to attack his government. 

News: 30K min",-0.666666666667
520,Were trying to organise Nigeria Buhari https://t.co/aRjWEe82Q1 https://t.co/gSnuwHqms3,0.0
521,"RT @adeyanjudeji: Elections under Jonathan cost N85billion in 2011 and N93b respectively in 2015. We bought Card readers, computers &amp; every",0.0
522,Were trying to organise Nigeria Buhari https://t.co/v8ALXg3U49 https://t.co/JCPpfMBTzA,0.0
523,Were trying to organise Nigeria Buhari https://t.co/n2aMQkg3i7 https://t.co/boTSolJmg4,0.0
524,"President Buhari swears-in Dr. Diran Iyantan, 22 others as National Commissioners of NPC #Dr.OladiranIyantan https://t.co/7lXAejdFQc",0.0
525,"President Buhari swears-in Dr. Diran Iyantan, 22 others as National Commissioners ofNPC https://t.co/88ljqAiYER https://t.co/QqIZf4Pn5B",0.0
526,"President Buhari swears-in Dr. Diran Iyantan, 22 others as National Commissioners ofNPC https://t.co/UrHm51Twg8 https://t.co/sSj6qnMYpM",0.0
527,"Nigerian Workers! pls continue to DEMAND &amp; AGITATE for ur wage increase b4 2019 Presidential Elections, this is the https://t.co/a0OTuluul7",0.0
528,"RT @realNCNC: In conclusion, they're the foolish ones in Igbo land. Let it be known that anyone supporting Buhari from southeast is doing s",0.25
529,"RT @OfficialDahyor: Imagine you woke up in President Buharis body, whats the first thing youre going to do?",0.25
530,RT @AdelajaAdeoye: Buhari will be beaten like fowl wey rain beat in 2019 election. Forget all the gra gra from APC social media Boko Haram,0.0333333333333
531,"RT @EdmundOris: Lol
On Sunday, City go flog United Like say Nigerians dey beat Buhari comot office. 
You just wait.",0.8
532,RT @DemolaRewaju: Nobody is asking to justify rubbish but the Buhari Govt is a Comedy of Errors that keeps on giving fresh but tragic gifts,-0.225
533,"RT @modebolanle: President Donald Trump has been standing there, fielding questions from journalists for close to one and a half hours.

Wh",-0.166666666667
534,"RT @cchukudebelu: Paul Biya is 85, Buhari is 75, most other African leaders aren't much younger.

To suggest that the likes of Biya &amp; Buhar",0.09375
535,"RT @Tutsy22: I knew the FG was not prepared to pay the proposed N30,000 minimum wage. 

The announcement that @MBuhari approved it was used",0.0
536,Buhari Attacks Nigerians says that they have No Business Who is Ruling The Country https://t.co/SBJNw09rKV,0.0
537,RT @favourdesimhi: @SpokesManAtiku @atiku Buhari was away in UK for almost 6months on tax payers money and no one was bold enough to sue hi,0.166666666667
538,"RT @iameneji: He will visit the NE and will not be able to promise them anything tangible. He will mumble words like...if you elect me, I",0.65
539,"New minimum wage: Presidency states Buharis position on labours insistence on N30,000  https://t.co/lECC7XRfJa https://t.co/HvZSeegi3y",0.136363636364
540,"RT @mikerezzy: Twitter NG

January- Sex Doll

February- Snake &amp; N36M

March- Lazy Youths/Davido &amp; Chioma

May- Transmission Transmission

J",-0.25
541,"RT @kcnaija: BREAKING: WAEC or no WAEC I will still win, a good leader needs no certificate - Buhari

The audacity. The temerity. The effro",0.75
542,RT @favourdesimhi: @SpokesManAtiku @atiku Buhari was away in UK for almost 6months on tax payers money and no one was bold enough to sue hi,0.166666666667
543,"RT @jacksonpbn: From the NLNG and Subsidy, over $5billion has been stolenby the Buharis Govt. Yet, intelligent men hail Buhari and support",0.8
544,"RT @kcnaija: BREAKING: WAEC or no WAEC I will still win, a good leader needs no certificate - Buhari

The audacity. The temerity. The effro",0.75
545,"RT @Tutsy22: I knew the FG was not prepared to pay the proposed N30,000 minimum wage. 

The announcement that @MBuhari approved it was used",0.0
546,"RT @atynroslan_: Surah Waqiah such a powerful surah. Bila dengaq hati rasa tenang, idea mencari rezeki mencurah curah. Semoga dipermudahkan.",0.15
547,Nnamdi Kanu threatens to reveal a deep secret about PresidentBuhari https://t.co/CZeM4mpZti https://t.co/J9XxDblVYW,-0.2
548,Nnamdi Kanu threatens to reveal a deep secret about PresidentBuhari https://t.co/hTnJ63qmh4 https://t.co/2plbnctlh7,-0.2
549,"RT @nafeezi: Rice revolution fake 

WAEC certificate fake 

Martin Luther king jnr award fake 

US institute of peace prediction fake 

Deg",-0.5
550,Nnamdi Kanu threatens to reveal a deep secret about PresidentBuhari https://t.co/FMyoDktXZb https://t.co/76pTCwWafF,-0.2
551,"RT @ainafazlen95: Kalau tuhan nak ambik everything yang you ada, dia boleh ambik sekelip mata. Be grateful for what you have. Ingat, jangan",0.0
552,"RT @NGRPresident: President @MBuhari received a group from the South-east, under the aegis of One on One Nigeria. The group, led by Chief C",0.0
553,"Support Buharis Second Term Bid, Pastor BegsNigerians https://t.co/FEgX9b7CWY https://t.co/YU5XhvgSTc",0.0
554,"RT @tosinadeda: If these images of Nigerians like you don't get you in your feelings then something is wrong.

Nigeria has failed them for",-0.5
555,"RT @azhanzhan: 1. Bantuan siswa Rm250 (mansuh)
2. Penukaran status Biasiswa bagi peminjam ptptn berjaya first degree (mansuh)
3. MyBrain",0.25
556,"Bu okunan Ezan- Muhammedi ile ii olann vay haline. @ozturkyilmazCHP neden korkuyor dersiniz?

Reslullah buyurd https://t.co/3MDidUSe4H",0.0
557,"RT @DailyPostNGR: Buhari, Osinbajo collecting hardship allowance while workers are suffering  Atiku https://t.co/IKCASeYf9T https://t.co/P",0.0
558,"RT @tosinadeda: Look at these pictures, they are Nigerians living in Nigeria. 

People like this have been neglected by the Govt in the pas",0.0
559,RT @MrStanleyNwabia: What happens to all those Buharists that have been praising PMB since yesterday? I think it's time we stop wasting our,0.0
560,Keep To Your Word On N30k Minimum Wage  Atiku Speaks On Why Buhari Cant Be Trusted https://t.co/ksRFYbzJVj,0.0
561,Senator lauds Buhari on revitalisation of Ajaokuta-Itakpe-Warri rail line===has been published on Vanguard News Nig https://t.co/qU6JFf5C0p,0.0
562,"RT @modebolanle: President Donald Trump has been standing there, fielding questions from journalists for close to one and a half hours.

Wh",-0.166666666667
563,"@NGRPresident@MBuhari let me assure buhari that the group is totally on thier own as regards to 2019, my pvc is made for private consumption",0.2
564,"RT @Tutsy22: I knew the FG was not prepared to pay the proposed N30,000 minimum wage. 

The announcement that @MBuhari approved it was used",0.0
565,"RT @Tutsy22: I knew the FG was not prepared to pay the proposed N30,000 minimum wage. 

The announcement that @MBuhari approved it was used",0.0
566,RT @scarfizal: Buhari/Osinbajo lekansin https://t.co/H6b0bMuBw8,0.0
567,"RT @Tutsy22: I knew the FG was not prepared to pay the proposed N30,000 minimum wage. 

The announcement that @MBuhari approved it was used",0.0
568,"RT @tosinadeda: Look at these pictures, they are Nigerians living in Nigeria. 

People like this have been neglected by the Govt in the pas",0.0
569,"RT @adeyanjudeji: Elections under Jonathan cost N85billion in 2011 and N93b respectively in 2015. We bought Card readers, computers &amp; every",0.0
570,"RT @jacksonpbn: From the NLNG and Subsidy, over $5billion has been stolenby the Buharis Govt. Yet, intelligent men hail Buhari and support",0.8
571,"RT @Tutsy22: I knew the FG was not prepared to pay the proposed N30,000 minimum wage. 

The announcement that @MBuhari approved it was used",0.0
572,Bucknor-Akerele: Buharis administration has failedNigerians https://t.co/u3QW4i01ez https://t.co/H5yuWX5B5x,0.0
573,"RT @kcnaija: BREAKING: WAEC or no WAEC I will still win, a good leader needs no certificate - Buhari

The audacity. The temerity. The effro",0.75
574,"Bucknor-Akerele: Buharis administration has failed Nigerians 
Newtelegraph 
- h ... https://t.co/iYWIC8vsyl",-0.5
575,RT @MrStanleyNwabia: What happens to all those Buharists that have been praising PMB since yesterday? I think it's time we stop wasting our,0.0
576,RT @MrStanleyNwabia: What happens to all those Buharists that have been praising PMB since yesterday? I think it's time we stop wasting our,0.0
577,"RT @gimbakakanda: Give the credit for the new N30,000 minimum wage in Nigeria to the working class. They fought for it. Stop making this se",0.136363636364
578,"RT @donmekxy: No Glo naija sings
No project fame
No Amstel Malta dance hall competition
No Guilder ultimate search
No Who wants to be a mil",0.1
579,RT @APCUKingdom: Sai Baba Buhari .... https://t.co/LRLAWvCxJ2,0.0
580,RT @tirimisiyu2013: Sai baba sai Buhari https://t.co/T5J4a2PA5N,0.0
581,"RT @adeyanjudeji: Elections under Jonathan cost N85billion in 2011 and N93b respectively in 2015. We bought Card readers, computers &amp; every",0.0
582,"RT @cchukudebelu: Paul Biya is 85, Buhari is 75, most other African leaders aren't much younger.

To suggest that the likes of Biya &amp; Buhar",0.09375
583,"RT @nafeezi: Rice revolution fake 

WAEC certificate fake 

Martin Luther king jnr award fake 

US institute of peace prediction fake 

Deg",-0.5
584,"RT @DailyPostNGR: 2019: Tinubu made a foolish mistake with Buhari, Yorubas will vote Atiku  Afenifere https://t.co/hmBag8weV1 https://t.",0.0
585,"Dem no dey tell person nah....if ma die dey hungry u, for dis buhari regime, my broda it's worth it https://t.co/xXHtU3zOGz",0.3
586,RT @MichaelOrgan1: 'Nigerian democracy and the fading light of integrity' #Nigeria #Buhari #democracy #election #NigeriaDecides2019 by Jero,0.4
587,@kemi_busari Senate probes claim govt intervention fund spent on Buharis re-election https://t.co/XCFwyHok6O,-0.1
588,"RT @aliburak004: nne bakacak, karsnda cehennemden baka bir ey gremeyecektir. O halde artk bir hurmann yarsyla da olsa sadaka ve",0.0
589,"RT @Tutsy22: I knew the FG was not prepared to pay the proposed N30,000 minimum wage. 

The announcement that @MBuhari approved it was used",0.0
590,"RT @APCNigeria: @MBuhari received a group from the South-east, under the aegis of One on One Nigeria, led by Chief Chido Obidiegwu, said it",0.0
591,RT @a_aydot: Watching Donald Trump stand &amp; engage the press vibrantly for over an hour makes me wonder why anyone in his right mind would w,0.22619047619
592,RT @MBanjorin: Good morning House..  Let us Discuss Buhari today.  Pictorial Evidence that Buhari is Cloned by sharing his DNA to Jubril of,0.7
593,RT @APCUKingdom: Sai Baba Buhari .... https://t.co/LRLAWvCxJ2,0.0
594,"RT @aliburak004: nne bakacak, karsnda cehennemden baka bir ey gremeyecektir. O halde artk bir hurmann yarsyla da olsa sadaka ve",0.0
595,"Spell Buhari  Don Jazzy, Paulcleverlee, Speed Darlington &amp;MrSpellAnything https://t.co/bS70O9Ho4b https://t.co/GHkxcYkD1p",0.0
596,RT @cyberagbero: My bros dem for warri una wan enter Abj but pepper no rest? Awoof don set! Baba Buhari aka Big Bros Bubu don drop free tra,0.05
597,@DeleMomodu This was exactly how they took over our land and Amalgamated us by force to form a Nation called Nigeri https://t.co/xu9asczMXU,0.25
598,"RT @mikerezzy: Twitter NG

January- Sex Doll

February- Snake &amp; N36M

March- Lazy Youths/Davido &amp; Chioma

May- Transmission Transmission

J",-0.25
599,RT @SKSolaKuti: Even my dogs have never eaten from paper. That Osinbajo will boast that he and Buhari spent $183m on this rubbish is the bi,-0.1
600,"@favourdesimhi @SpokesManAtiku @atiku They are inferior minds, all they do is to discuss Atiku Abubakar who is far https://t.co/2o8QlNCOcG",0.1
601,"RT @Uchez2: ""Over $118billion oil sold in 2017.
buhari remitted less than $39b to the federation account."" - Falana",-0.166666666667
602,Nigerians Respond To Buhari's Waec Certificate Matter: https://t.co/gGvKMfTWef via @YouTube,0.0
603,I inherited a mismanaged Nigeria-Buhari https://t.co/8bbMpOdF3e,0.0
604,"Hushpuppi trolls President Buhari for not expressly approving the N30,000 minimum wage being demanded byNLC https://t.co/b9WWSsS6aV",0.0
605,"RT @kcnaija: BREAKING: WAEC or no WAEC I will still win, a good leader needs no certificate - Buhari

The audacity. The temerity. The effro",0.75
606,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
607,"I inherited a mismanaged Nigeria- Buhari 
Newtelegraph 
- https://t.co/8bbMpNW3EE
 
President Muhammadu Buhari, yes https://t.co/tIMJrWMlQX",0.0
608,"RT @realNCNC: In conclusion, they're the foolish ones in Igbo land. Let it be known that anyone supporting Buhari from southeast is doing s",0.25
609,"RT @adeyanjudeji: BREAKING: Herdsmen kidnap 4 Reverend fathers in Delta.

Dear Nigerians, una never see anything yet. If Buhari wins 2nd te",0.15
610,"nne bakacak, karsnda cehennemden baka bir ey gremeyecektir. O halde artk bir hurmann yarsyla da olsa sa https://t.co/HXJjZmglyF",0.0
611,"RT @Tutsy22: Prof. Sagay, the Chairman of Buharis Advisory Committee on Anti-corruption, The former Dean of the Faculty of Law, UNIBEN:

-",0.0
612,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
613,"RT @john_danfulani: Caught pant down,once more. Serial liars. Chronic forgers. Buhari &amp; his handlers are men of zero integrity. 

https://t",0.5
614,"RT @PDPNYF: Buhari / APC achiement. 

1. Two years blaming GEJ 
2. 6 months pursue Nnamdi Kanu 
3. 6 months fighting Saraki 
4. 6 months fi",0.0
615,RT @Amaka_Ekwo: IPOB Family Worldwide Commences Operation Unmask Jubril Aminu Al-Sudani The Buhari Impostor. https://t.co/bkD9w0Lv2b,0.0
616,"RT @zinadabo1: So I saw Lai Mohammed during an interview saying @MBuhari spends 3.5 million in feeding El-zakzaky monthly.

Please are they",0.0
617,"RT @farooqkperogi: Hahaha! Buhari's ""rice revolution"" is working. As I always say, every single lie has an expiry date. The expiry date of",0.0892857142857
618,"RT @modebolanle: President Donald Trump has been standing there, fielding questions from journalists for close to one and a half hours.

Wh",-0.166666666667
619,"RT @Tutsy22: I knew the FG was not prepared to pay the proposed N30,000 minimum wage. 

The announcement that @MBuhari approved it was used",0.0
620,"RT @Nigerianey: POLL: @Mbuhari or @atiku 

If Nigeria's Presidential Election Holds Today Between Abubakar Atiku And Muhammadu Buhari Who W",0.0
621,RT @iameneji: Buhari is not your enemy. Your enemies are the heartless political and greedy religious leaders who have declared war on you,0.0
622,@APCUKingdom Sai Baba buhari ,0.0
623,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
624,@IfeanyiAniagoh I will be highly disappointed in you and your principal if my assumptions turned out to be true tha https://t.co/HojxA0s8mc,-0.2
625,RT @APCUKingdom: Sai Baba Buhari .... https://t.co/LRLAWvCxJ2,0.0
626,"@Nigerianey @SKSolaKuti @MBuhari @atiku Buhari is a disaster, he nothing to offer Nigerian but fraud.",0.0
627,RT @cyberagbero: My bros dem for warri una wan enter Abj but pepper no rest? Awoof don set! Baba Buhari aka Big Bros Bubu don drop free tra,0.05
628,"RT @UNCLE_AJALA: How Buhari wrote WAEC in 1961 with bald head, should be in Guinness book of world records.",0.0
629,"RT @TheMbuhari: Now I can reintroduce myself.

General Muhammadu Okechukwu Buhari, GCFR, MNI and WAEC. https://t.co/nf5xBBe2je",0.05
630,"RT @bisimichaelng: President Muhammadu Buhari Second Niger Bridge. If you dont like the name go and ""knack"" your head against the nearest t",0.0
631,"RT @ATasteOfAfrica7: 2015 W/O WAEC, these prominent names helped send Buhari to Aso Rock

1. ATIKU ABUBAKAR 
2. Dr. Oby Ezekwesili
3. Fela",0.5
632,RT @I_pissVodka: Me when I saw Buharis Certificate. https://t.co/YYImOTlwRx,0.0
633,RT @onodugo5: President Buhari is the direct founder and sponsor of Miyetti Allah and had concluded plans to provide safe heavens for all W,0.3
634,@adeyanjudeji @aligthebaptist I voted for Buhari and I dddn't regret it. Stop spreading lies,0.0
635,Sai Baba Buhari .... https://t.co/LRLAWvCxJ2,0.0
636,RT @SKSolaKuti: Even my dogs have never eaten from paper. That Osinbajo will boast that he and Buhari spent $183m on this rubbish is the bi,-0.1
637,"RT @adeyanjudeji: Elections under Jonathan cost N85billion in 2011 and N93b respectively in 2015. We bought Card readers, computers &amp; every",0.0
638,"@adeyanjudeji buhari, N242bn for vote buying!",0.0
639,RT @Angelmichael10s: Nigerian youths are daft and in a few years we gonna be crucifying Atiku if he makes it up there. 4 years ago they was,-0.2
640,RT @Amaka_Ekwo: IPOB Family Worldwide Commences Operation Unmask Jubril Aminu Al-Sudani The Buhari Impostor. https://t.co/bkD9w0Lv2b,0.0
641,"RT @adeyanjudeji: Elections under Jonathan cost N85billion in 2011 and N93b respectively in 2015. We bought Card readers, computers &amp; every",0.0
642,"Nigerian workers are the goose that lays the golden egg,  Atiku tells Buhari-https://t.co/PyhfIcV6wt https://t.co/R59eKDUP6R",0.3
643,https://t.co/s6d8rL0hpD https://t.co/tG0lYg0qUV,0.0
644,"Nigerian workers are the goose that lays the golden egg,  Atiku tells Buhari-https://t.co/PyhfIcV6wt",0.3
645,"Nigerian workers are the goose that lays the golden egg,  Atiku tells Buhari-https://t.co/PyhfIcV6wt https://t.co/8YCMIVjDZN",0.3
646,"RT @kayodebakre8: To some people, next election is a referendum on the President's performance. To the Real Owners of Nigeria, it is about",0.1
647,"RT @mikerezzy: Twitter NG

January- Sex Doll

February- Snake &amp; N36M

March- Lazy Youths/Davido &amp; Chioma

May- Transmission Transmission

J",-0.25
648,"RT @donmekxy: No Glo naija sings
No project fame
No Amstel Malta dance hall competition
No Guilder ultimate search
No Who wants to be a mil",0.1
649,"Nigerian workers are the goose that lays the golden egg,  Atiku tells Buhari-https://t.co/PyhfIcV6wt https://t.co/Cl0hnjkhIJ",0.3
650,"Nigerian workers are the goose that lays the golden egg,  Atiku tells Buhari-https://t.co/PyhfIcV6wt https://t.co/4zv7RPF4ex",0.3
651,"RT @EkeohaZ: Only a country populated by sub-humans will fail to recognise that Jubril is not Buhari. 

How come every government and intel",-0.25
652,"Nigerian workers are the goose that lays the golden egg,  Atiku tells Buhari-https://t.co/PyhfIcV6wt https://t.co/T3ygG047uj",0.3
653,RT @UgochiJaneTrump: @Abuja_Facts @BashirAhmaad @HQNigerianArmy It can only be Buhari! A man who rewards hard work and excellence. He pays,-0.145833333333
654,"RT @JencaBenca: Look at these #crazy, what's wrong with u guys?! Is this why @UN has #Nigeria on the list to see if atrocity is happening?!",-0.690625
655,"Nigerian workers are the goose that lays the golden egg,  Atiku tells Buhari-https://t.co/PyhfIcV6wt https://t.co/isV7dcCvhY",0.3
656,"RT @ATasteOfAfrica7: 2015 W/O WAEC, these prominent names helped send Buhari to Aso Rock

1. ATIKU ABUBAKAR 
2. Dr. Oby Ezekwesili
3. Fela",0.5
657,"Nigerian workers are the goose that lays the golden egg,  Atiku tells Buhari-https://t.co/PyhfIcV6wt https://t.co/8b5amPBZA8",0.3
658,Hushpuppi Shades President Buhari Over MinimumWage https://t.co/2AKBMuWhfu https://t.co/Wswp0CNZ6x,0.0
659,"RT @APCNigeria: Those who truly understood what the country was going through under the PDP, and genuinely supported Muhammadu Buhari in 20",0.4
660,"RT @EkeohaZ: Only a country populated by sub-humans will fail to recognise that Jubril is not Buhari. 

How come every government and intel",-0.25
661,"RT @cchukudebelu: Paul Biya is 85, Buhari is 75, most other African leaders aren't much younger.

To suggest that the likes of Biya &amp; Buhar",0.09375
662,@arijoniglimited @Balatic @xndagi @A_Salkida @MBuhari @segalink Buhari is a big big failure. Thank you.,-0.105555555556
663,"RT @adeyanjudeji: Elections under Jonathan cost N85billion in 2011 and N93b respectively in 2015. We bought Card readers, computers &amp; every",0.0
664,"RT @Fitt22875093: @Meeiynalicious wow, this goes to show that no matter how incompetent, or useless a candidate is, u people will vote him",-0.25
665,RT @MAZIOBIBOND1: President Buhari is the direct founder and sponsor of Miyetti Allah and had concluded plans to provide safe heavens for a,0.3
666,"Buharis attestation certificate forged, fake- CHRSJ executive chair, Sulaiman alleges https://t.co/tQyg3mXZHN",-0.5
667,"@ilyassenol16 Kolaylatrnzgcletirmeyinizmjdeleyiniznefret ettirmeyiniz, Buhari",0.0
668,"RT @PDPNYF: Buhari / APC achiement. 

1. Two years blaming GEJ 
2. 6 months pursue Nnamdi Kanu 
3. 6 months fighting Saraki 
4. 6 months fi",0.0
669,"RT @dindarkizlar: Yalanlarin en byg kisinin grmedigi ryayi grdm demesidir.  (Buhari, Tabir, 45) #Hadis",0.0
670,"RT @adeyanjudeji: Elections under Jonathan cost N85billion in 2011 and N93b respectively in 2015. We bought Card readers, computers &amp; every",0.0
671,"RT @adeyanjudeji: Elections under Jonathan cost N85billion in 2011 and N93b respectively in 2015. We bought Card readers, computers &amp; every",0.0
672,"Buhari, Osinbajo collecting hardship allowance while workers are suffering  Atiku https://t.co/dbFL5c5J0a",0.0
673,"RT @Mr_kunlecole: APC have acquired strategic politicians in the South South that can get atleast 40% for the Party in that region, meanwhi",0.0
674,Buhari heads corruption so can't arrest same https://t.co/EDLXeN1OcZ,-0.025
675,"RT @pius_adesanmi: I see Buhari campaign video jingles ""brought to u by d Federal Ministry of Information &amp; Culture."" A Federal Ministry is",0.0
676,RT @MAZIOBIBOND1: President Buhari is the direct founder and sponsor of Miyetti Allah and had concluded plans to provide safe heavens for a,0.3
677,"RT @jacksonpbn: From the NLNG and Subsidy, over $5billion has been stolenby the Buharis Govt. Yet, intelligent men hail Buhari and support",0.8
678,"Nigerian workers are the goose that lays the golden egg,  Atiku tells Buhari-https://t.co/PyhfIcV6wt https://t.co/Ezth3u2G7U",0.3
679,"RT @Tutsy22: I knew the FG was not prepared to pay the proposed N30,000 minimum wage. 

The announcement that @MBuhari approved it was used",0.0
680,"Buharis attestation certificate forged, fake- CHRSJ executive chair, Sulaiman alleges https://t.co/tJmREtFPRy",-0.5
681,RT @onodugo5: President Buhari is the direct founder and sponsor of Miyetti Allah and had concluded plans to provide safe heavens for all W,0.3
682,RT @Devcron5: Buhari has brought us to a point where we have become POVERTY capital of the world. Common sense tells us we not only need to,-0.15
683,"Youll need to see buharis face when small doctor was singing buhari ye masun at APC national convention 
His https://t.co/VF0tkUqya8",-0.25
684,Vanguard News Nigeria https://t.co/QPabGxKF20,0.0
685,RT @SaharaReporters: BREAKING: US Institute Of Peace Denies Predicting Victory For Buhari | Sahara Reporters https://t.co/11frGsXC6x,0.0
686,"RT @DailyPostNGR: 2019: Tinubu made a foolish mistake with Buhari, Yorubas will vote Atiku  Afenifere https://t.co/hmBag8weV1 https://t.",0.0
687,"RT @APCUKingdom: [CONGRATULATIONS]

@NGRPresident @MBuhari appoints @abikedabiri as Chairman Diaspora Commission.

https://t.co/XQEl5LZfel",-0.75
688,"Buhari, Osinbajo collecting hardship allowance while workers are suffering Atiku https://t.co/8kcGOyDjYa https://t.co/JZcWmimyop",0.0
689,"RT @ogundamisi: .@MBuhari approves N30,000 minimum wage | 

Some folks won't sleep well tonight. The ""lifeless one"" disappointed you guys a",-0.75
690,RT @Amaka_Ekwo: IPOB Family Worldwide Commences Operation Unmask Jubril Aminu Al-Sudani The Buhari Impostor. https://t.co/bkD9w0Lv2b,0.0
691,"RT @EwuluEpurepu: This latest version of Buhari no dey sick sick again ooo.... Hmmm



@Amaka_Ekwo @NkemdiMary @AMADICHIMA @PDPVanguard @h",-0.309523809524
692,"Buharis attestation certificate forged, fake- CHRSJ executive chair, Sulaiman alleges https://t.co/pHdUHrLJOn",-0.5
693,"Buharis attestation certificate forged, fake- CHRSJ executive chair, Sulaiman alleges https://t.co/tQyg3mXZHN https://t.co/Nr9qgIQYiO",-0.5
694,"RT @adeyanjudeji: Elections under Jonathan cost N85billion in 2011 and N93b respectively in 2015. We bought Card readers, computers &amp; every",0.0
695,RT @mike_biafra: Am asking some group of ppl telling  Biafrans to join hand and vote out @MBuhari and vote in @atiku and I want to knw is A,0.0
696,Vanguard News Nigeria https://t.co/unsjMyIj0N,0.0
697,@shaunking @DemolaRewaju 2019 in Nigeria is being awaited; same faith await APC an president Buhari. https://t.co/WaObgLZ0vO,0.0
698,RT @PremiumTimesng: Were trying to organise Nigeria after mind-boggling mismanagement Buhari https://t.co/c89zHLZB0v,0.5
699,RT @NigeriaNewsdesk: Kingsley Moghalu: Illegal fuel subsidy payment by Muhammadu Buhari shows incompetence https://t.co/CuuGovFu13 via @tod,-0.5
700,"RT @adeyanjudeji: Elections under Jonathan cost N85billion in 2011 and N93b respectively in 2015. We bought Card readers, computers &amp; every",0.0
701,"RT @kcnaija: BREAKING: WAEC or no WAEC I will still win, a good leader needs no certificate - Buhari

The audacity. The temerity. The effro",0.75
702,"RT @modebolanle: President Donald Trump has been standing there, fielding questions from journalists for close to one and a half hours.

Wh",-0.166666666667
703,RT @MrStanleyNwabia: What happens to all those Buharists that have been praising PMB since yesterday? I think it's time we stop wasting our,0.0
704,"BREAKING: Buhari Endorses N30,000 Minimum Wage https://t.co/6dJzUhf0Tj https://t.co/54zJXWQywY",0.0
705,RT @farooqkperogi: The president's inept propagandists dismissed credible predictions from d Economist &amp; other reputable sources that Buhar,0.258333333333
706,Keep To Your Word On N30k Minimum Wage  Atiku Speaks On Why Buhari Cant Be Trusted https://t.co/2NBMIaafUe,0.0
707,@DavidAkondu At street value an AK47 was around the neighborhood of half a million pre Buharis inflation. And plea https://t.co/SvCr2IGEx9,-0.166666666667
708,Kingsley Moghalu: Illegal fuel subsidy payment by Muhammadu Buhari shows incompetence https://t.co/CuuGovFu13 via @todayng,-0.5
709,RT @SKSolaKuti: Even my dogs have never eaten from paper. That Osinbajo will boast that he and Buhari spent $183m on this rubbish is the bi,-0.1
710,"RT @RitaAdubaBlog: To be honest, Buhari has tried in many areas. I dont believe that you just wake up &amp; condemn someone because you want t",0.55
711,"Nigerian workers are the goose that lays the golden egg,  Atiku tells Buhari : https://t.co/4Eca0gGCHV",0.3
712,RT @henryshield: A desperate govt is a vulnerable govt. Buhari should be watched! https://t.co/j3eFwfBcmc,-0.6125
713,"Nigerian workers are the goose that lays the golden egg,  Atiku tells Buhari : https://t.co/z38tknJm3u",0.3
